supplier,date,type,order,bodega,sku,description,quantity,unit,unit_price,sell_value,tax,tax_value
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,79400052926,DEO REXONA CLINICAL WOMEN (12),6,UND,12404,74425,0.19,14141
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,79400052919,DEO REXONA MEN CLINICAL BARRA (12),6,UND,12404,74425,0.19,14141
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7506306210912,ACONDICIONADOR YUYA MICELAR*340ML,4,UND,9158,36632,0.19,6960
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7506306237940,ACONDICIONADOR SEDAL KERATINA * 340,3,UND,8194,24582,0.19,4671
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,75465,1,7702161071013,ACEITE VIVI *5000ML,8,UND,36024,288192,0.19,54756
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,75465,1,7702161377061,ACEITE VIVI*500CM,24,UND,3837,92097,0.19,17498
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,75465,1,7702161701767,ACEITE VIVI*900ML,36,UND,6747,242882,0.19,46148
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,75465,1,7702161845959,ACEITE VIVI *2000,36,UND,15254,549143,0.19,104337
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,75465,1,7702161987406,ACEITE VIVI *3000,18,UND,21858,393449,0.19,74755
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,8410179100050,ACEITE DE OLIVA EX/VIRGEN X 250 ML BORGES,4,UND,12705,50820,0.19,9656
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,8410179100067,ACE DE OLIVA BORGES EXT/VIRGEN X 125 CM,6,UND,7395,44370,0.19,8430
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,8410179200927,ACEITE DE OLIVA X 125 ML BORGES,6,UND,7028,42167,0.19,8012
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7701684000715,ALMIPRO * 30 G,4,UND,6703,26812,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7701684055333,ALMIPRO UNGUENTO 60G,4,UND,11115,44460,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7861036712014,CREMA LAVA VERDE X 500 GR,9,UND,3346,30116,0.19,5722
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7861036712038,CREMA LAVA ROSADO X 500 GR,9,UND,3346,30116,0.19,5722
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,650240015670,SH TIO NACHO HERBOLARIA MILENARIA *415,2,UND,19980,39960,0.19,7592
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,650240011832,SH TIO NACHO ACLARADO NATURAL*415ML,2,UND,19980,39960,0.19,7592
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,650240035166,ACON TIO NACHO ENGROSADOR *415 ML,2,UND,19980,39960,0.19,7592
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,650240035159,ACONDICIONADOR TIO NACHO ENGROSADOR,2,UND,19980,39960,0.19,7592
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702113018103,COLORISS RUBIO DORADO 8.31,1,UND,7103,7103,0.19,1350
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702113018011,TINTE COLORIS RUBIO/CHOC # 6.35,2,UND,7104,14208,0.19,2700
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702113018110,TINTE COLORISS KIT NO. 8.0 *50,2,UND,7104,14208,0.19,2700
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702113017922,TINTE COLORISS KIT # 1 X 50 GR,5,UND,7104,35520,0.19,6749
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702113018134,TINTE COLORISS # 9. 21,2,UND,7104,14208,0.19,2700
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702113017939,TINTE COLORISS KIT Nº 3 X 50 GR,4,UND,7104,28416,0.19,5399
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702113018042,TINTE COLORISS # 7. 1,1,UND,7103,7103,0.19,1350
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702113018196,TINTE COLORISS KIT 1.1 NEGRO AZUL X 50 GRS,7,UND,7104,49728,0.19,9448
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702047037270,MANTEQUILLA RAMA LIVIANA *500G,24,UND,5071,121692,0.19,23121
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702014597608,ALVERJA SABANERA * 180G,12,UND,1779,21347,0.19,4056
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702014597615,ARVEJA SABANERA SAN JORGE X 300 GR,12,UND,2014,24167,0.19,4592
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702014620429,SALSA DE TOMATE SAN JORGE P/E 1000G,4,UND,5755,23018,0.19,4373
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702014601824,MAIZ TIERNO *600GR,4,UND,5352,21406,0.19,4067
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702014601831,MAIZ TIERNO SAN JORGE  X 190 G,12,UND,2487,29849,0.19,5671
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702014620245,SALSA DE TOMATE SAN JORGE *170,12,UND,1124,13487,0.19,2563
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7702014620252,SALSA DE TOMATE SAN JORGE X 400G,1,UND,3614,3614,0.19,687
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7773103000040,ACEITE  FINO *1800,8,UND,15669,125351,0.19,23817
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7773103000057,ACEITE FINO VEGETAL  *1000,12,UND,8581,102968,0.19,19564
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7773103000279,ACEITE FINO LIGHT X 1000,12,UND,12662,151946,0.19,28870
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7707199340803,PAÑAL BABYSEC *30 ATAPA3,9,UND,18377,165395,0.19,31425
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7707199340810,PAÑALES BABYSEC ETAPA 4 *30,9,UND,22752,204769,0.19,38906
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7707199341626,PAPEL HIGIENICO ELITE  * 4 ROLLOS,40,PQT,4839,193559,0.19,36776
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7707199341060,PH DUO ELITE EL ROLLAZO,72,UND,1424,102506,0.19,19476
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7707199340964,PAÑAL BEBEX ETAPA  4/XG *30 UND,9,UND,20163,181463,0.19,34478
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,722776000175,SPLENDA ENDULZANTE *25 UND,6,UND,5052,30314,0.05,1516
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,722776200629,SPLENDA CAJA*200SOBRE,3,UND,25798,77394,0.05,3870
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,722776020012,ENDULZANTE SPLENDA X 50 SOBRES,4,UND,8705,34819,0.05,1741
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,722776020029,ENDULZANTE SPLENDA X 100 SOBRES,3,UND,16300,48900,0.05,2445
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7709888659173,PAÑITOS FRESKITICOS *105,48,UND,5246,251813,0.19,47844
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7709990968569,PAÑITOS HUMEDOS FRESKITOS *102,24,UND,7112,170682,0.19,32430
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,8719200453142,MANTEQUILLA RAMA LIVIANA,40,UND,2803,112113,0.19,21301
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91504,1,7759185397278,SERVILLETA ELITE DOBLE EN2*100,30,UND,1072,32161,0.19,6111
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91699,1,7703812002615,SAL REFISAL LIMON X 30 GR,48,UND,1343,64454,0.19,12246
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91699,1,7703812012935,SAL REFISAL MARINA TARRITO *110G,24,UND,1092,26202,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,91699,1,7703812004862,SAL REFISAL TARRO*130G,44,UND,789,34737,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702191001028,LAVOMATIC FLORAL X 850 GM.,18,UND,4855,87398,0.19,16606
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702191040843,JABON COCO VARELA * 300 G,25,UND,2633,65819,0.19,12506
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702354027667,GEL EGO EXTREME ULTRA 110ML,10,UND,1758,17580,0.19,3340
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702191163405,VEL ROSITA LIMPIA SUAVIZANTE *200G,28,UND,1779,49812,0.19,9464
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702191163412,JABON VEL ROSITA LIMPIA+SUAVISA*3 UND,12,PQT,4020,48235,0.19,9165
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702191161739,JABON PURO  BICARBONATO *180,50,UND,980,48992,0.19,9308
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702006204859,DOVE SHAMPO 2EN1 HIGRA Y SUAV*15ML,40,UND,561,22420,0.19,4260
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702006205955,SHAMPOO SAVITAL MULTIOLEOS D/P*100ML,12,UND,2079,24948,0.19,4740
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702006204873,DES REXONA CLINICAL CLASSIC *10G,24,UND,455,10924,0.19,2076
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702006207782,CR PEIN. SAVITAL FUSION PROTEINAS *22ML,20,UND,567,11343,0.19,2155
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702006207799,AC SAVITAL FUSION PROTEINAS *25ML,20,UND,567,11343,0.19,2155
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702006301718,CREMA PARA PEINAR SAVITAL PROTEINAS *275ML,6,UND,8469,50813,0.19,9654
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702006402569,CREMA PONDS ACLARADORA *8.5G,2,CJ,10504,21008,0.19,3992
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702006402576,CREMA PONDS REJUVENESS 8.5G,3,CJ,10504,31513,0.19,5987
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702006404570,CREMA PARA PEINAR SAVITAL PROTEINAS Y SABILA*95ML,10,UND,2079,20790,0.19,3950
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702191663318,JABON  PURO  *400G,24,UND,2171,52103,0.19,9900
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702191657850,JAB COCO VARELA *3UN,8,OFT,6109,48868,0.19,9285
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702191661284,COCO VARELA LIQUIDO *1.8L,4,UND,18823,75291,0.19,14305
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7702354939502,SHAMPOO SAVITAL ACEITE DE ARGAN * 25 ML,20,UND,567,11343,0.19,2155
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,6902088607420,FORTIDENT BLANQUEADORA *60ML,108,UND,1882,203293,0.19,38626
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,78924482,DES DOVE ROLL ON CLEAR TONE *50,3,UND,8403,25209,0.19,4790
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,78928503,DES DOVE ROLL ON DERMO ACLARANT *50,8,UND,7361,58890,0.19,11189
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7506306237315,SHAMPOO SEDAL CERAMIDAS *340ML,6,UND,10329,61974,0.19,11775
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7506306237339,SHAMPOO  SEDAL  KERATINA ANTIOXIDANTES *340,3,UND,8780,26339,0.19,5004
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7506306237940,ACONDICIONADOR SEDAL KERATINA * 340,3,UND,8780,26339,0.19,5004
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,69846,1,7506306241190,DESODORANTE DOVE CLEAR TONE *89G,4,UND,14051,56202,0.19,10678
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,75707,1,7702425811102,SCOTT RINDE MAX *6 XXG,30,UND,5571,167118,0.19,31752
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,75707,1,7702425810501,TOALLA KOTEX CUIDADO PURO *10,6,UND,5256,31538,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,75707,1,7702425808010,PAPEL HG SCOTT RINDEMAX *18,30,UND,10916,327494,0.19,62224
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,75707,1,7702425811126,SCOTT RINDE MAX XXG,9,UND,854,7686,0.19,1460
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,75707,1,7702425811126,SCOTT RINDE MAX XXG,90,UND,842,75803,0.19,14403
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,75707,1,7702425803046,PH SCOTT CUIDADO COMPLETO *4,45,UND,5408,243375,0.19,46241
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,75707,1,7702425810655,PH SCOTT DOBLE HIGIENE,120,UND,738,88538,0.19,16822
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,75707,1,7702425803060,PAPEL H SCOTT CUIDADO COMPLETO *12,60,UND,9768,586088,0.19,111357
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-14,FC,75707,1,7702425810662,P.H SCOTT DOBLE HIGIENE *4,36,UND,3126,112518,0.19,21378
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,8410412020626,SHAMPOO BABARIA CEBOLLA *600ML,3,UND,12497,37492,0.19,7123
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,8410412021050,ACONDICIONADOR DE AJO BABARIA *400ML,2,UND,11588,23176,0.19,4403
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,8410412160032,GEL/BANO LECHE DE COCO*1000ML,3,UND,11787,35362,0.19,6719
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702123011613,OF MEXSANA TALCO *150 MAS 85,6,UND,10337,62022,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702123011026,TALCO LADY MEXSANA 150G + 30GR,3,UND,10472,31417,0.19,5969
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702123011033,TALCO SECCO *300+90,6,OFT,11532,69189,0.19,13146
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702123009467,TALCO SECCO 150G+90G PRECIO ESPECIAL,6,OFT,8772,52630,0.19,10000
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702045087895,PALETTE 1-0,12,UND,5435,65224,0.19,12393
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702098030695,SCOTCH-BRITE ACERO INOXIDABLE *3,8,PQT,3687,29492,0.19,5603
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702098039995,SABRA CURLY COCINA,12,UND,1881,22568,0.19,4288
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702029047730,PALETTE 3-0,3,UND,5435,16306,0.19,3098
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702029096271,BALANCE WOMEN CLINICAL *18,2,CJ,7721,15442,0.19,2934
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702045177879,PALETTE 6-68,3,UND,5435,16306,0.19,3098
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702626153803,LIMPIA ORNOS CORRIENTE *275G,1,UND,7976,7976,0.19,1515
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702626153797,LIMPIA HORNO LIMON*275G,2,UND,7976,15951,0.19,3031
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702029102866,BALANCE MEN CLINICAL *18,2,CJ,7721,15442,0.19,2934
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702045247817,PALETTE 5-80,3,UND,5435,16306,0.19,3098
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702045200324,DESODORANTE BALANCE WOMEN *32G,24,UND,1640,39348,0.19,7476
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702045257922,SHAMPÒO KONZIL SEEDA LIQUIDA *25ML,36,UND,364,13099,0.19,2489
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702626217116,SANPIC LAVANDA *450ML,6,UND,2670,16018,0.19,3043
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702626217123,SANPIC VAINILLA *450ML,6,UND,2670,16018,0.19,3043
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702626388038,CUBRERASGUÑOS MANSION *200,6,UND,6970,41818,0.19,7945
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702029351653,PALETTE 6-99,3,UND,5435,16306,0.19,3098
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702045484854,OFERTA CREMA+ACONDI+SH KONZIL,6,UND,13421,80526,0.19,15300
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702029459199,PALETTE 7-1,2,UND,5436,10871,0.19,2065
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702029541146,PALETTE 10-1,3,UND,5435,16306,0.19,3098
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702029509382,BALANCE CLINICAL MEN *32G,24,UND,1640,39348,0.19,7476
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702029689756,PALETTE 8-0,3,UND,5435,16306,0.19,3098
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702045797169,PALETTE 5-0,3,UND,5435,16306,0.19,3098
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702045893571,BLANCE ULTRA PROTECTION WOMEN*100G,3,UND,7674,23021,0.19,4374
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702029849563,PALETTE 9-1,3,UND,5435,16306,0.19,3098
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702045947274,PALETTE 1-1,12,UND,5436,65226,0.19,12393
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702037912808,LAVALOZA LIMPIAYA LIMN *450G,36,UND,1902,68461,0.19,13008
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-17,FC,76067,1,7702037912822,DETERGENTE LIQUIDO * 2000 LIMPIA YA,8,UND,7279,58232,0.19,11064
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-23,FC,92381,1,7703812101103,SAL REFISAL X 500 GR,625,UND,800,499938,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,644,1,7501007528939,CREMA LUBRIDERM REPARACION INTENSIVA*120ML,3,UND,10274,30823,0.19,5856
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,644,1,7891010037246,TALCO JOHNSOS ORIGINAL X 100,6,UND,10557,63339,0.19,12034
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,5000299210208,WHISKY PASSPORT SCOTCH,5,UND,11031,55156,0.05,2758
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7701684000715,ALMIPRO * 30 G,10,UND,6703,67030,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7702113018042,TINTE COLORISS # 7. 1,2,UND,7104,14207,0.19,2699
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7702113014365,TALCO DEO PIES MUJERES X 260,4,UND,12290,49160,0.19,9340
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7702166051225,SUAVIZANTE DERSA *1800ML,6,UND,6854,41124,0.19,7814
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7702113682335,DEOPIES DUO ANTIBA *260,2,UND,24580,49159,0.19,9340
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7702113682359,DEO PIES DUO XTREME *260,1,UND,24579,24579,0.19,4670
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7702113682366,DEOPIES DUO MUJER *260ML,2,UND,24580,49159,0.19,9340
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7703812002615,SAL REFISAL LIMON X 30 GR,48,UND,1343,64457,0.19,12247
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7703812101103,SAL REFISAL X 500 GR,625,UND,800,499938,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7703812101202,SAL REFISAL X 1000 GR,400,UND,1390,556153,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,4005808305766,DESODORANTE NIVEA SILVER PROT *150,4,UND,9496,37982,0.19,7217
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,4005808829675,DESODORANTE NIVEA ACLARAORA NATURAL *92G,4,UND,9755,39019,0.19,7414
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7707199341060,PH DUO ELITE EL ROLLAZO,72,UND,1381,99431,0.19,18892
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7707178603219,SH BABY SOFT DELICADO 400ML+200ML,3,OFT,11915,35744,0.19,6791
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7707178602816,SH BABY SOFT CUIDADO DELICADO *800ML,3,UND,12966,38897,0.19,7390
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92782,1,7709658360155,JABON SUPREMO LIMON *200G,24,UND,1326,31825,0.19,6047
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7501007531120,CREMA LIBRIDERM HUMECTANTE *750ML,2,UND,28396,56791,0.19,10790
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7891010035617,CREMA LIQ JOHNSONS BABY  ORIGINAL *100ML,4,UND,6718,26871,0.19,5105
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7891010037024,ACEEITE JOHNSONS *300ML,2,UND,19606,39212,0.19,7450
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7891010037185,CREMA JOHNSONS ORIGINAL *200ML,4,UND,9597,38387,0.19,7294
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7891010046880,CREMA LIQUIDA JOHNSONS AVENA X 100 ML.,4,UND,6718,26871,0.19,5105
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7891010253141,P.SOLAR SUNDOWN *8ML,12,UND,2309,27711,0.19,5265
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7891010870713,BAÑO LIQUIDO PARA ANTES DE DORMIR*400ML,2,UND,15299,30597,0.19,5813
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702031132844,ACEITE PURO JOHNSONS BABY *50ML,6,UND,4033,24197,0.19,4597
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702031163251,CREMA LIQUIDA JOHNSONS X 400,3,UND,16428,49283,0.19,9364
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702031288213,LISTERINE CONTROL CAL ZERO *180,4,UND,8411,33645,0.19,6393
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702031293415,AC JOHNSONS GOTAS BRILLO *200ML,2,UND,9597,19193,0.19,3647
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702031293514,SHAMPOO JOHNSONS ORIGINAL *1000ML,3,UND,24331,72992,0.19,13868
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702031293446,ACONDICIONADOR HIGRATACION INTENSA JOHNSON`S,1,UND,14056,14056,0.19,2671
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702031338260,SHAMPOO JOHNSONS MANZANILLA *25ML,12,UND,621,7452,0.19,1416
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702031318293,JABON LIQUIDO DE PIE A CABEZA*200ML,2,UND,10444,20887,0.19,3969
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702031413462,SPRAY BABY FUERZA Y VICTAMINA *200ML,2,UND,9597,19193,0.19,3647
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702035432117,LISTERINE COOLMINT *180,2,UND,4848,9696,0.19,1842
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-25,FC,92841,1,7702035432117,LISTERINE COOLMINT *180,8,UND,4885,39079,0.19,7425
